,churn
78777,0
63050,1
45453,0
71980,1
61788,1
16221,0
59617,0
65455,0
31100,1
10719,1
94429,0
79680,1
49627,0
76868,1
76441,1
40960,1
9483,0
27104,1
7986,0
61477,1
29632,0
99710,0
18286,0
64214,0
1665,0
68769,1
13681,0
10527,1
92125,1
6130,0
47177,1
35267,1
23519,1
51626,0
40953,0
88009,0
31078,0
75323,1
42025,1
11285,0
32760,1
26247,1
37945,1
50796,0
69176,1
93251,0
21619,1
94208,0
61720,1
12421,1
33481,0
53898,1
60172,1
7770,0
65108,1
4466,1
91409,0
8590,0
90190,1
7000,1
38807,1
71447,0
61005,0
5201,0
57741,0
67551,1
32473,0
93492,0
46776,1
44104,0
46792,1
5237,1
95881,0
3281,0
27294,1
87585,1
54898,1
19011,1
70501,0
30841,1
53301,1
73206,0
61075,0
15648,1
23612,1
38141,0
36395,1
98570,0
89667,1
34837,0
1133,0
33581,0
72574,1
71280,0
18074,1
38696,1
36673,1
97644,1
44692,1
71122,0
43925,1
6619,1
259,1
86711,0
57974,1
56506,0
12925,1
3050,1
86212,0
95324,1
82938,1
41517,1
99889,0
24667,0
81458,1
10633,0
55611,1
25847,1
89987,0
31120,1
64046,0
5647,0
85675,0
3473,0
66568,1
44779,0
65908,1
50547,0
82076,0
90286,1
23383,1
8307,0
50509,1
67650,0
95462,1
43702,0
64447,1
42504,0
52499,1
77749,1
42459,1
50220,1
83719,0
63593,1
67573,0
78454,0
17033,1
2548,0
7292,1
36961,0
1452,0
61349,1
98283,0
75803,1
76125,0
98042,0
398,1
1282,0
70060,0
54958,1
96201,1
89630,1
25206,0
93503,1
20584,1
62055,0
24087,0
96190,0
96911,0
24812,1
11731,1
85742,1
92018,1
93523,0
45844,0
48680,0
50739,0
1422,1
78989,0
52922,0
94271,0
34779,1
91940,0
96456,1
84892,0
63225,1
24923,1
28282,1
4518,1
27730,0
17383,0
68909,1
33165,0
73941,1
66046,1
53217,0
24086,1
83446,1
32595,1
1486,0
5682,1
27463,0
76287,1
13733,1
8491,1
88100,1
80640,1
68021,0
72227,0
18191,0
47996,0
1280,1
94563,1
90609,1
9401,0
85252,0
28244,1
67129,1
81384,0
50777,1
41312,1
47458,1
1669,0
30216,0
71067,1
8463,0
70409,1
13938,1
2882,1
51469,1
51495,0
12221,0
30106,1
42794,0
40290,1
65839,1
34594,1
68659,0
93180,0
24024,1
81276,0
46856,0
1722,1
42742,0
27804,1
39098,1
77760,0
54577,1
208,1
29990,1
24937,0
72695,0
99912,1
49206,1
70771,1
815,0
13515,1
71170,1
14892,1
96486,0
46189,1
28842,0
68776,1
43558,0
57781,0
44528,1
85530,0
62916,0
69201,1
69714,1
98245,1
6002,1
70880,0
15482,1
16190,0
57994,1
52042,1
20896,1
81350,0
28528,1
74903,1
8145,0
87515,0
82243,0
8956,1
98045,0
74697,0
11947,0
17769,1
85351,1
48538,1
27573,1
56575,1
1949,0
68489,1
3107,0
48057,1
57718,1
70206,1
43005,1
53346,1
64269,0
93955,1
84733,0
93499,0
70441,1
83912,1
13500,1
48337,0
47124,0
70071,0
59748,1
11860,1
46424,1
18261,0
8901,0
55785,0
44882,0
604,1
99929,1
39397,0
48417,1
80170,1
57675,1
23489,0
67368,0
6881,0
28110,0
92412,0
89464,0
49077,1
12975,1
76652,1
94318,0
90962,1
16208,0
42906,1
39449,1
32264,0
87363,0
35882,0
52106,1
19460,0
27375,1
54657,0
58210,0
57464,1
90787,1
5977,0
73323,0
97760,0
9153,0
91022,1
1720,1
8129,1
44598,0
36856,0
58444,1
692,1
84306,1
69657,1
5314,1
51360,1
37579,0
28974,1
84598,0
42581,1
99400,1
45287,0
90502,0
23510,0
60985,1
4395,0
34637,0
11556,0
13464,1
97743,0
67369,1
1736,0
34000,0
45811,1
38349,1
74169,1
84702,0
57814,1
94112,1
16769,0
4813,1
95183,0
38868,1
48953,0
4529,0
3380,0
86648,0
31394,1
47273,1
22000,0
23284,1
96151,0
34817,1
43252,0
45250,1
66816,0
21678,0
95145,1
26279,0
10801,1
6561,1
75858,1
8415,0
69547,1
77915,1
85961,1
89541,0
49804,0
89391,0
61097,1
89548,0
7599,1
89035,0
15428,1
73845,0
66673,0
92890,0
9011,0
92206,0
32018,1
33587,1
99728,0
29250,1
21402,0
27598,0
52127,1
14731,0
25555,0
80114,0
46433,0
76702,1
30856,0
63202,0
17183,1
38661,0
71875,1
9733,1
11769,0
8813,1
94615,0
30102,1
52705,1
8488,1
93913,0
20246,0
56149,1
44788,0
99107,1
31322,1
19508,0
82627,1
47158,1
24830,0
11569,0
12523,0
63711,0
61086,0
74370,1
62790,1
60828,1
21747,1
88165,0
35600,0
58951,1
51040,1
29304,1
44901,0
91201,1
41512,0
20553,0
55939,0
78432,1
2933,1
76250,1
89022,0
57628,1
59876,1
19367,1
33869,1
96430,1
40179,1
68438,1
72376,1
92592,0
59474,1
20993,0
5289,1
21422,1
38182,1
78743,1
33235,1
17855,0
69682,1
90500,0
3003,1
25278,1
56493,1
99162,1
35903,1
95882,0
4916,1
88927,1
60975,1
57674,1
47224,0
44262,0
1186,0
56709,1
63337,1
39118,1
72869,1
50024,0
28722,1
64458,0
21845,1
57782,0
57808,0
99025,1
5579,0
87392,0
42091,0
64792,0
230,1
75551,1
28881,1
95014,0
17882,1
84603,0
38633,0
66381,1
31421,0
15308,0
6101,1
90282,0
36099,1
24217,1
57973,0
75131,1
9384,1
30283,0
78737,0
60288,1
66803,1
75506,0
16958,1
46080,1
18669,1
98611,1
93127,0
80525,1
57847,1
72739,0
25823,0
73117,1
66713,1
11267,1
32307,0
9442,0
75240,0
67797,1
49869,1
949,1
90795,0
61551,1
91537,0
13174,0
45224,1
4497,0
46695,0
65258,0
67017,1
96655,0
38017,1
62666,1
51315,0
82315,0
90512,1
8735,0
3851,1
14268,1
90235,0
53789,0
2390,1
85695,0
44742,0
14536,1
24941,1
19588,1
96363,0
31715,1
86787,0
69554,1
6562,0
37551,1
76822,0
16216,0
56552,0
81676,1
20436,1
82948,1
61125,0
27651,1
99941,1
51093,0
46485,1
33428,1
48828,0
5785,1
52604,0
77527,0
31841,0
53821,1
25616,1
88006,0
46327,0
77916,0
2864,0
73966,1
49548,0
41900,0
3766,0
99087,1
61465,1
9957,0
88087,1
57866,0
4075,1
34574,0
65326,1
21528,0
54997,0
49739,1
58964,1
65164,0
44003,1
30546,1
72420,1
12845,0
40907,0
59086,1
71878,1
22639,1
19267,1
16675,1
47738,0
25637,0
4560,0
73732,1
37195,0
8026,0
62070,0
79333,1
43364,1
86390,0
29065,0
6716,1
64291,0
25842,0
28852,0
50262,0
26039,0
7512,0
33755,1
26239,0
28718,1
29038,0
77689,1
68079,1
82115,1
82573,1
7688,1
1659,0
53938,1
90805,1
13695,1
43859,0
86795,1
73148,0
81283,1
97684,1
44160,0
37682,0
3567,0
90753,1
58468,1
67070,0
40003,0
52548,1
36054,0
79533,0
49293,1
23097,0
76273,1
57920,0
92258,1
65690,0
98432,1
90588,1
49842,1
22194,1
45316,0
70936,1
87082,1
99678,0
49449,0
86673,1
44013,1
75550,0
6143,1
81421,1
53527,1
44353,1
60810,0
24898,0
70040,0
62204,0
3243,1
21624,0
17562,1
5794,1
6356,1
16976,1
66529,1
71369,1
5190,0
93175,0
95906,0
15993,1
61926,0
75938,0
99426,0
69236,0
23221,0
13437,1
97886,0
40032,1
36916,1
33804,1
18029,1
93141,1
55042,0
11490,0
30783,0
64695,1
53310,1
83522,1
9182,0
78511,0
75756,0
99570,1
91556,0
5896,0
69613,0
46168,1
56386,1
90748,0
66177,1
27643,1
24132,1
70774,1
50748,1
98268,1
29025,0
49362,0
17718,0
36982,0
75128,0
74955,0
69465,1
2771,0
34395,1
35594,1
51263,1
68209,0
53357,0
53176,1
46085,1
10866,1
14957,1
26923,0
39796,0
20312,0
54645,1
26150,0
68243,1
33745,0
45347,1
79360,0
22386,0
3327,1
54629,1
83707,0
3634,0
87486,1
73733,1
23901,0
14781,0
81266,0
21151,0
79042,0
94764,1
32005,0
44150,0
21083,1
91131,0
37207,1
60138,1
56671,1
27413,1
17419,0
80674,1
47366,0
29786,0
42567,0
48226,0
2545,1
20979,0
41099,1
6225,1
92043,0
86939,1
45508,1
63138,0
7815,0
5430,0
87275,1
25703,0
59506,1
15701,0
18493,0
12039,0
45762,1
39768,0
43868,1
40233,1
58106,1
83898,1
59445,0
18386,1
55090,1
7327,1
88379,1
51242,0
21828,0
71785,1
92582,1
60415,1
40069,1
2229,0
60867,0
69427,1
74828,0
80466,1
78631,0
37476,0
45668,0
73239,1
7865,1
24788,0
94315,1
60976,0
51375,1
42866,0
87290,1
51571,1
82000,0
20730,1
96477,0
51291,0
85446,0
86353,0
76580,1
14020,0
28991,0
66573,0
92101,0
45367,0
84116,1
13632,1
96863,1
98893,1
62178,0
17387,1
7420,0
34230,0
82473,0
13916,0
37218,1
64083,1
35223,1
63626,0
84556,1
28172,0
41148,1
57275,1
81008,1
16247,0
10253,0
52656,1
70237,1
83259,0
31972,1
9409,0
68618,1
43802,0
21074,1
24992,0
26619,0
89489,1
77402,0
28704,1
1462,0
83562,0
98062,0
74667,0
20011,0
68501,0
4528,0
21207,1
4092,1
10485,0
71762,1
71128,1
27496,0
91333,0
90773,0
92583,0
6959,0
65573,1
77017,1
85355,1
32620,0
79161,1
41516,1
96183,1
61,0
3282,0
91338,1
2303,0
23205,1
66566,1
7219,1
72709,1
58853,1
18034,0
73549,1
1614,0
80937,0
153,0
46586,1
27053,1
70980,0
175,0
45647,0
22211,0
45381,0
61296,1
47617,1
89534,0
25570,0
33632,1
37776,1
50617,0
52446,1
75324,0
24899,0
36141,1
18297,0
19398,0
21987,1
29628,1
99553,1
21006,1
50388,0
96249,0
21545,0
28844,0
17859,1
80406,1
27205,1
49304,0
34941,0
87182,0
64670,0
2949,1
79242,0
96891,1
41762,0
30930,1
79047,0
55129,1
23589,0
66325,0
59479,1
10423,0
35528,1
65975,1
14066,1
99476,0
98144,1
52802,0
2327,1
33189,1
23426,0
5844,0
504,1
1893,0
78289,1
48957,1
24197,0
702,0
72214,0
24126,0
88847,0
16560,0
51247,1
10417,0
82085,1
76064,0
38,1
84380,0
23125,1
92262,0
69812,1
8947,1
54693,1
25020,1
43771,1
52259,1
74522,0
59581,0
51986,1
56494,1
5135,0
78585,0
4837,0
53580,0
62614,1
29861,1
51525,1
43316,0
47358,1
82619,0
64227,1
48803,1
25260,1
35561,0
21742,0
42259,1
68254,0
49845,0
23198,0
36264,1
89971,0
14716,0
37341,1
72208,1
33459,1
17175,0
48852,1
49243,1
54785,1
88664,0
62970,1
86088,0
76638,0
80783,0
55082,0
26037,1
90954,0
32840,1
50973,0
80613,1
66939,0
65267,1
62776,0
639,1
64943,1
71851,0
85380,1
24158,0
39996,0
64394,1
37595,1
74906,0
39091,1
25943,0
64334,0
32058,1
51228,0
80197,0
747,1
73952,1
52880,0
84519,1
94800,1
24694,0
5064,0
77880,0
51663,1
19198,0
95929,0
58124,1
62394,0
38469,0
88157,1
56526,1
70382,0
81214,1
16431,1
88449,0
79115,1
70159,0
53670,0
23172,1
35013,0
2248,0
70906,0
63447,1
36924,1
832,1
83671,1
50218,1
35538,0
23771,1
37995,0
85338,1
81799,0
18518,1
97280,1
73584,1
66365,1
86221,1
93166,1
32615,0
53871,1
83115,0
76692,0
63459,1
70044,1
29535,0
91289,0
15325,0
98910,1
19012,1
48837,0
61951,0
25052,0
62484,1
35159,1
1542,1
94558,1
54990,1
3238,0
45894,1
28607,0
57200,1
52939,1
85826,0
64811,0
91158,1
86559,0
24090,1
89479,0
42218,0
97699,1
58646,1
47017,0
56697,0
10371,0
1286,1
32458,0
30193,0
48159,0
26463,1
46651,1
33289,1
50603,0
14985,1
15393,1
5604,0
70790,1
6330,0
1156,0
29533,1
67913,1
961,1
88524,1
43503,1
82511,1
48868,0
32610,0
22587,0
81114,1
95463,0
63571,1
63653,0
6752,0
67090,0
70520,1
84263,0
59181,1
1553,0
93399,1
76301,1
47600,1
63354,1
11080,1
17285,1
42206,0
1988,1
79855,1
8176,1
30465,0
38924,1
74394,0
4369,1
6763,0
495,0
51215,0
37611,1
74552,1
82140,0
90724,1
98339,1
83772,1
21644,1
35717,0
65661,1
13931,0
94751,0
932,0
22537,0
88599,0
70351,1
75813,0
67727,1
35894,1
60743,1
18089,0
244,1
23784,1
85615,1
84382,0
41439,1
10199,0
83283,1
51147,1
87323,0
12225,0
87018,0
80287,0
37151,0
42776,1
41443,1
38549,1
35186,0
30677,0
25556,1
34602,0
24186,1
42639,1
65597,0
9049,0
53742,1
57024,1
17041,1
26198,1
89449,0
26476,0
90934,0
73541,0
36292,0
12306,1
91307,0
28633,0
7075,0
11925,0
24353,1
72342,1
76482,1
66197,0
74425,1
41431,1
33691,1
65284,0
68562,1
89641,0
33772,0
10211,0
27001,0
39229,0
55064,0
8586,0
83971,0
80730,1
49777,1
76658,0
26005,1
67974,0
28233,1
68668,0
76255,1
56260,0
18020,1
10909,1
2549,0
21128,1
66007,1
16337,1
79843,1
27649,0
11295,1
50421,1
15344,1
16800,1
71444,0
74656,0
1136,1
3268,0
16608,1
25085,0
29041,1
92766,0
6190,0
68749,0
92910,1
93432,1
63912,0
15507,1
37866,0
30816,1
42319,1
8924,0
47185,1
29855,0
65554,1
20430,1
68315,1
60213,1
8162,1
38898,0
16657,0
31865,0
84920,0
96620,0
17849,0
2580,1
48944,0
21475,1
63240,1
49709,0
89158,1
92499,0
78455,0
77668,0
54208,1
37557,0
51700,1
18434,0
21944,1
19015,0
91864,1
49285,0
67315,0
5517,0
9102,0
81943,1
84630,0
82362,0
81302,0
42889,0
17656,1
76614,1
11940,1
84661,0
93647,0
35856,1
37163,0
93002,0
13407,1
26580,1
81177,0
66755,1
84414,0
24535,0
41525,1
86717,0
40727,1
4780,0
63028,0
32546,1
5948,0
61502,1
55503,0
59471,0
88047,1
61522,1
42073,1
81891,0
25877,1
95159,0
92508,0
2627,0
76779,1
98676,0
15209,0
42945,0
8127,1
47424,1
61078,0
42777,0
48000,1
8340,1
19543,1
76712,1
3803,1
71954,1
82275,1
7682,0
75749,0
54774,0
32196,0
75748,0
60473,0
21495,1
44792,0
55595,1
80372,0
84073,1
37884,0
85738,1
53854,1
50714,1
57284,0
74329,0
85312,0
42157,0
24078,0
99697,1
33098,0
68772,1
52732,0
50441,0
3660,1
91428,1
22091,0
32260,0
51167,0
41018,1
93617,0
19484,1
41294,0
31780,0
87984,0
13218,1
43450,0
11145,0
58016,1
8469,0
40538,0
83807,0
78747,0
2592,1
89425,0
68912,0
79586,1
39503,1
62516,1
44389,0
73879,0
98304,0
24821,0
71385,0
86133,0
29349,1
52303,0
3457,0
48499,1
52550,0
48311,1
62293,1
8208,1
95059,0
65861,1
28093,1
17741,0
66118,0
10179,0
77355,1
32515,0
67535,1
14964,1
68503,0
54131,1
89768,0
42048,0
82308,1
82909,0
48691,1
66391,1
6153,1
707,1
69546,1
31247,1
16129,0
3737,0
9030,1
45040,1
21208,0
87995,1
28741,0
59699,1
8690,0
8239,1
17973,0
11362,1
16570,0
64190,0
50774,0
52148,0
74889,1
43724,0
52793,0
20232,0
79092,0
9678,1
38296,0
49552,1
89697,0
70139,0
56266,0
60816,1
32292,1
26557,0
82192,0
96879,0
92948,0
81323,0
81762,0
48489,0
66663,1
38205,1
44336,1
51772,1
22255,1
64602,1
67752,0
37553,1
29107,1
49586,1
37327,0
7365,1
25713,1
4792,1
21465,1
22482,1
38604,1
23529,1
56339,1
46587,1
95711,0
93791,0
99621,0
92252,0
13142,0
50996,1
86068,1
16802,0
82886,1
91910,0
80333,0
7248,0
46311,1
76434,1
77191,1
20740,0
46196,1
38880,0
5608,1
31771,0
87876,0
23881,0
67235,0
18478,1
50856,1
14814,0
45522,0
99552,1
99896,1
62434,1
48299,1
99643,0
18556,1
71279,1
7013,0
16971,0
47986,0
71604,1
34128,0
91464,0
32622,0
20241,1
56180,0
97784,0
5816,0
55626,0
9527,0
39333,1
3947,0
53296,1
76337,1
28957,1
35630,0
25953,0
5576,0
68900,1
90461,0
46459,1
69935,0
22890,0
54319,1
7571,1
24889,1
22635,1
8224,0
8628,1
29487,0
78808,0
96448,0
59772,1
71531,0
71291,0
93056,1
70201,1
10671,1
68008,0
20545,1
38965,1
82972,0
6558,0
35759,1
60611,0
64874,0
56836,1
57338,1
15351,1
27292,1
78678,0
54838,1
98270,0
90050,1
80407,1
39624,0
56507,0
54772,0
64174,0
43908,0
95538,0
48002,0
75462,1
53718,1
42096,1
59349,0
9694,1
90150,0
51090,0
69917,0
30527,1
48642,0
35215,0
59288,1
76731,1
45493,0
95784,0
96779,0
83872,0
43341,1
69302,1
77757,1
87063,0
44768,0
24584,1
53317,1
23627,0
34729,0
88281,0
62993,1
46968,1
94065,1
35569,1
74136,0
7820,0
12939,0
17605,1
93211,1
32116,0
56971,0
39730,1
76019,0
9831,0
74233,1
24392,1
35788,1
96506,0
76373,0
77171,1
48920,0
5095,1
20932,1
31052,0
85930,1
52191,1
95585,0
69527,0
31416,0
19222,1
81571,1
27882,0
3397,0
7847,0
44428,0
30057,1
56834,0
10661,0
15539,0
11643,1
90772,0
11179,1
66962,0
54413,0
58029,1
75553,0
78780,1
76657,1
67199,1
66052,1
29604,1
93553,0
24641,1
19649,0
42416,0
36782,1
63382,1
80940,1
14861,1
7810,1
39607,0
7866,0
42672,1
85108,0
65084,0
64618,1
12147,0
2045,0
98206,1
41834,1
61009,0
565,0
73904,0
94080,0
59330,1
72166,1
65275,1
86880,0
30514,0
25531,1
14803,1
4351,0
14480,0
66209,1
77941,0
47179,0
74596,1
67128,1
25461,1
80476,1
50806,0
63587,0
81669,0
42464,1
14941,1
82875,1
76686,1
9116,1
99362,0
73538,0
28484,1
95531,0
38221,1
70463,0
75706,0
11583,0
93489,0
2058,0
37762,0
43452,1
22561,1
46716,1
51524,0
19435,0
39194,1
70360,0
53132,0
72769,1
73007,1
59176,1
63490,1
22830,0
35057,0
90302,0
48457,1
12908,0
38870,1
39888,1
47578,1
38499,1
85638,0
59927,1
45298,1
88204,1
97911,1
59797,0
5424,0
48372,1
76139,0
66345,1
30380,0
81218,0
13782,0
38948,1
91269,0
23001,0
1653,0
27898,1
1270,1
29266,0
96367,0
60386,0
93494,0
48830,1
84207,0
51508,1
41403,0
26845,0
59952,1
30040,0
56595,1
75107,0
12940,1
61496,0
99565,0
30482,0
9340,0
68545,0
15711,1
86361,1
36776,0
1226,1
38293,1
35007,0
22034,0
54371,1
85318,0
88592,1
60229,0
78029,0
35822,1
65114,1
81522,1
54567,1
44846,1
39376,0
94740,1
96273,0
63323,0
50202,1
29323,1
12558,0
50406,0
89438,1
58980,1
32113,0
28814,0
5056,1
5284,1
40053,1
7735,0
24180,0
52898,1
50298,1
83755,1
22260,1
41494,0
72324,1
17719,0
68205,1
15462,1
27228,0
8715,0
93252,1
41597,0
43236,1
42512,1
55288,0
90226,1
65044,0
59385,0
12384,1
59684,0
94898,0
64259,0
92141,0
21191,0
6594,0
86640,1
74868,1
27186,0
16617,0
3960,1
33746,0
28829,1
20035,0
3081,0
30837,1
82519,1
75659,1
34691,1
27897,0
85582,1
2011,1
67745,0
79031,1
2261,0
22088,0
76399,0
18983,1
68,1
77897,1
55750,1
36386,0
24423,0
88649,1
30044,0
53321,1
19059,1
66540,1
6500,1
23070,0
34975,0
24147,1
72355,0
49523,1
47045,1
11038,0
55075,1
21223,1
53922,0
49399,0
18737,1
87632,1
4902,0
92385,0
36900,1
85414,0
75893,1
5565,1
41076,0
13329,0
67413,1
72434,1
67541,0
92230,1
18210,1
10847,1
80394,1
45017,0
98927,1
2277,0
65899,1
46983,0
5159,1
15221,0
94047,0
35257,0
64621,1
33079,0
54794,0
91847,1
71310,1
71682,1
65146,1
78151,1
80619,0
83806,0
35706,1
16720,1
21472,1
42563,1
30626,0
92522,0
87460,1
4398,1
43121,0
27710,1
60051,0
77496,0
68024,1
22317,1
95823,0
92196,0
57225,1
17664,1
3774,0
35374,0
71020,1
57202,0
1796,0
806,0
35567,1
56851,1
2241,1
48736,0
85864,0
62495,0
37308,1
69931,1
43353,0
23175,1
46098,0
34830,1
49270,1
57135,1
84687,1
23738,0
89076,0
82753,0
91376,0
64757,0
69101,1
2857,0
85480,0
5764,1
6102,0
23885,0
8256,0
65379,1
43576,0
77800,1
51416,0
34173,1
44423,1
33185,1
41617,0
60070,1
45442,0
90908,1
53514,0
40227,0
30588,0
15762,1
99607,0
46704,0
82944,1
55030,0
18083,1
16775,0
53970,0
75312,0
14220,0
14515,0
68993,0
58039,1
24416,1
45329,1
66441,0
80880,0
4474,1
23599,0
77963,1
45243,0
61228,0
62910,0
39976,0
15952,0
42938,1
93160,0
5402,0
66491,0
27136,1
92993,0
4599,1
51206,0
45651,1
54544,1
78934,0
87326,0
12871,1
86407,1
95244,0
17919,0
33004,0
7106,0
85776,0
31804,0
46757,0
41335,1
72251,1
6909,1
86511,0
33329,0
11575,0
63613,1
44284,0
82061,0
78945,1
33940,0
5209,0
89776,1
67122,1
70497,1
71515,0
74009,1
43840,1
82902,0
31274,1
38956,1
16069,1
94560,0
49697,1
53502,1
50934,1
43696,0
4173,0
82969,0
61088,1
70105,1
83276,0
65855,0
75569,0
70048,1
92941,1
60430,0
69537,0
4366,1
99971,0
21941,0
45786,0
43319,1
16977,0
73608,0
85197,0
1477,1
75279,0
12406,1
54310,0
37251,0
2031,0
53564,1
35124,0
70135,1
51432,0
62242,1
32482,0
99793,0
54535,0
87900,0
82592,0
59935,0
276,1
97204,1
75670,1
6879,1
1781,0
65246,0
46828,0
36858,1
7626,1
1705,0
69598,1
82451,0
69187,1
38907,0
59312,0
73348,1
20864,1
31759,1
42898,0
3787,0
92497,0
41002,1
39556,1
97919,0
21981,1
978,1
51984,0
12356,0
37745,0
8045,0
23598,0
38756,0
96393,0
57657,1
47379,1
87553,0
95499,0
44691,0
69146,0
63165,1
62691,1
6670,0
48180,0
7192,1
81320,0
71895,1
74639,0
69925,1
14724,0
12233,1
91795,0
58882,1
47888,0
28474,0
74800,1
58416,0
9079,1
21345,0
45241,1
17377,1
52711,0
31401,0
53529,0
34681,1
3420,1
8883,1
55458,0
22525,0
90059,0
68683,0
67773,0
34530,0
12718,0
78879,1
33194,0
23293,1
89414,0
74328,0
23853,1
83182,1
9552,0
2631,0
21056,0
9611,0
48978,0
75061,1
56888,1
36173,1
81409,1
95033,0
63182,0
93460,0
94616,0
50837,0
9468,1
4031,0
62228,1
88907,0
83091,0
6245,1
24191,0
79002,0
24510,0
74411,0
77231,0
33390,0
52032,0
54858,0
13187,1
55528,1
95236,0
25524,1
15641,1
38601,0
22408,0
77700,0
8971,1
54267,1
80462,1
79258,1
10536,0
98074,0
33423,0
23706,1
70028,0
86057,0
84393,1
71659,1
79706,1
30150,1
42919,0
13386,1
26933,1
58204,0
25993,0
30415,0
89148,0
79403,0
25849,0
90780,0
26749,0
58034,1
68159,0
29609,0
9593,0
56321,1
3127,0
10540,0
91242,0
80180,1
73042,0
30011,1
66983,1
63813,1
47679,1
78908,1
86283,1
66582,1
40186,1
32366,1
70500,0
25058,0
62884,0
6703,1
60313,1
53066,0
74250,0
30827,1
94658,0
1874,1
42022,1
22674,0
99005,1
3449,0
83877,0
17084,0
29048,1
41042,0
25764,1
54824,0
81674,0
19661,1
9786,1
91706,0
18154,0
12525,0
6964,0
6869,0
99502,0
27103,0
79664,0
63476,0
18033,0
45096,1
46421,0
64819,1
51385,1
6419,1
98149,1
74992,0
29790,0
23688,0
15322,0
39219,0
39542,0
73161,0
97185,0
51629,0
55426,0
76691,1
71148,0
92292,0
13787,0
57533,1
10737,0
56548,1
68941,0
81096,1
92712,0
16628,1
94511,0
72727,0
95027,0
94780,1
18928,0
21260,0
98652,1
1591,1
27802,1
75088,1
77631,0
24023,1
87949,0
49830,0
31070,0
34157,0
54926,1
99829,1
65559,0
53238,0
34513,1
40794,0
20699,0
38444,1
12317,1
63722,1
66291,1
22122,0
25888,0
19550,0
1319,0
40887,0
77810,1
69092,1
30298,0
33125,1
11471,0
21231,0
55965,1
78980,1
53398,1
51474,0
76089,1
11064,1
77219,1
74138,0
91919,1
30394,1
99035,1
46680,0
16646,0
9404,1
57276,1
91758,1
92229,0
27096,0
34251,1
39771,1
50875,0
96986,0
77196,0
8302,0
1670,1
75247,1
43149,0
44510,0
35494,1
49440,1
45506,1
25901,1
13009,1
16659,1
58875,1
73126,0
1152,1
37149,0
32245,1
88192,1
17186,1
85007,1
20192,1
836,1
4887,0
89712,0
62338,0
99804,1
35665,0
17594,1
74434,1
68371,1
66698,0
38693,1
16388,0
49999,0
71845,1
95471,0
17230,0
36921,0
67932,1
83983,0
41841,0
77780,0
68234,1
52105,0
23957,1
20426,1
92194,0
56919,1
92183,0
40144,0
59828,0
44435,1
31026,1
7263,1
81682,1
4542,0
84,0
45026,1
49456,1
10976,0
30937,0
27559,0
35008,0
91991,1
74563,1
28757,0
75657,1
96105,0
7702,1
1532,1
13582,0
35586,1
66857,1
47632,0
46733,0
92135,0
92387,0
12702,1
20248,0
11660,1
91473,0
18153,1
51150,1
7054,1
64718,1
76384,1
91012,1
34047,0
16520,1
94190,1
82783,0
59430,1
23012,0
98097,1
31412,0
98229,0
90656,0
24774,0
60905,1
74236,1
79412,0
56538,1
23304,1
80791,0
56590,1
75117,1
87600,0
92455,0
54273,0
63918,0
93514,0
34908,0
42942,1
85857,0
96431,1
95400,1
82981,1
90721,1
24368,0
95239,0
21135,0
40211,0
93009,0
75437,1
91643,1
17967,0
17301,0
79669,1
13420,1
7321,0
30698,1
82506,1
76072,0
34568,0
37570,1
80851,0
96222,0
13578,0
6472,0
36186,1
37438,1
57300,0
16569,1
96589,0
3589,1
44589,0
43523,0
45375,0
71153,1
58498,1
3069,0
34750,0
87531,0
86478,1
10636,1
37002,1
88535,0
15177,1
70112,0
49550,0
56688,1
27806,0
731,1
47741,1
9133,0
88770,1
14065,0
53262,1
26478,1
73989,1
11684,0
54967,0
62182,0
53240,0
14240,0
52155,0
68019,1
23082,0
55800,1
13813,0
29384,1
63829,1
45582,0
5278,0
63550,0
89161,0
41912,1
83478,0
36449,1
69556,0
30418,1
10405,0
5891,1
72968,0
85152,0
46031,1
43340,1
59570,1
78632,1
87577,1
91127,1
69636,0
1399,1
80773,0
36458,0
43196,1
64503,1
36026,1
52312,1
19616,0
9575,1
59956,1
10748,0
97231,1
47898,1
7369,1
58656,1
51557,0
49041,1
70564,0
39460,1
82558,0
7145,1
86613,0
97424,1
28847,0
51795,0
74220,0
52436,0
79712,1
10778,0
74308,0
2646,1
85417,0
34109,0
58281,1
60883,0
21502,0
52390,1
77905,0
50824,1
36083,1
20321,1
89358,0
99392,0
27686,1
35802,1
50812,0
25175,1
10792,0
36202,1
87799,0
61602,0
15083,0
3470,1
36355,1
45368,0
70193,1
38068,0
66334,1
28074,1
93189,0
3772,0
17001,1
28435,1
58538,1
92715,0
55837,0
67088,0
95024,1
66481,1
8351,0
62206,1
11287,1
79894,1
97961,1
49455,0
6342,0
81729,1
39137,1
21846,0
98085,1
59867,1
40257,0
91191,1
38075,0
12363,0
54864,1
59602,1
53136,1
85375,0
6093,1
20178,1
8073,1
1827,0
29302,1
63509,1
5213,1
92999,0
59121,1
15089,0
17307,0
88126,1
84658,1
88550,0
5930,1
63933,0
73912,1
36101,0
57305,1
35107,1
58273,0
51062,0
1566,1
27938,1
44685,0
97624,0
52009,1
29611,1
16919,1
39280,1
5082,1
18393,1
39875,1
45528,0
15761,0
19597,1
11953,0
15319,1
80361,0
31364,1
57294,0
16130,1
95828,1
63247,1
75917,0
1246,1
570,0
17867,1
76835,0
88853,0
1576,1
42142,1
22174,0
14694,0
21310,0
47459,1
52464,0
94500,1
